,region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_reinforcement_km
0,p01001,4,72086,240.0,-14541.119,51115.893,-65657.012,2.691,169.005
1,p01001,4,72087,264.0,-8152.422,42765.64,-50918.062,1.304,170.442
2,p01001,4,72088,222.0,153446.78,49617.95,103828.83,7.058,173.369
3,p01001,4,72466,216.0,55811.847,95112.272,-39300.425,15.246,166.547
4,p01001,5,71325,252.0,28516.669,109144.369,-80627.699,14.57,128.134
5,p01001,5,71326,258.0,-40716.398,39955.241,-80671.639,0.705,138.173
6,p01001,5,71327,234.0,2908.011,64197.682,-61289.671,8.946,136.63
7,p01001,5,71328,234.0,52910.565,77581.049,-24670.484,14.465,138.643
8,p01001,5,71706,246.0,-50409.116,38673.12,-89082.237,0.435,153.147
9,p01001,5,71707,234.0,-11860.567,48522.836,-60383.403,1.791,151.172
10,p01001,5,71708,246.0,121394.067,83834.084,37559.984,16.423,147.68
11,p01003,5,77019,72.0,107842.527,112019.424,-4176.897,18.354,74.435
12,p01003,5,77020,240.0,-34431.276,49732.195,-84163.471,2.21,97.429
13,p01003,5,77399,162.0,-9995.953,47009.52,-57005.473,1.552,81.892
14,p01003,5,77400,234.0,-25130.523,61840.788,-86971.31,4.706,92.289
15,p01003,5,77779,192.0,47636.614,101737.172,-54100.558,16.913,53.501
16,p01003,5,77780,234.0,5152.293,76993.224,-71840.931,14.294,63.239
17,p01003,5,78159,174.0,-6747.943,45800.592,-52548.535,1.521,59.341
18,p01003,5,78160,246.0,106753.5,45716.346,61037.154,1.453,72.125
19,p01003,5,78161,246.0,32647.735,108854.794,-76207.059,21.912,63.239
20,p01003,5,78539,210.0,135220.731,157881.542,-22660.811,27.56,3.141
21,p01003,5,78540,240.0,166812.795,125576.173,41236.621,24.783,46.597
22,p01003,5,78541,234.0,20260.42,82227.909,-61967.489,16.547,74.814
23,p01003,5,78918,54.0,406275.844,82301.222,323974.622,6.903,3.141
24,p01003,5,78919,204.0,224656.626,144007.592,80649.034,25.84,3.141
25,p01003,5,78920,222.0,126234.723,88511.373,37723.349,15.402,46.597
26,p01003,5,78921,234.0,69251.37,108583.918,-39332.549,22.723,58.049
27,p01003,5,78922,234.0,48976.218,87670.638,-38694.42,18.305,86.206
28,p01003,5,79300,228.0,269872.401,45984.378,223888.023,5.693,58.049
29,p01003,5,79301,228.0,134734.526,80768.638,53965.888,17.309,58.049
30,p01003,5,79302,234.0,42127.482,58357.737,-16230.255,8.111,90.16
31,p01003,5,79680,240.0,235531.232,35758.16,199773.072,3.964,66.278
32,p01003,5,79681,222.0,211024.781,37293.333,173731.448,4.28,75.291
33,p01003,5,79682,246.0,47878.601,33411.693,14466.908,3.386,88.99
34,p01003,5,80060,228.0,314111.416,73119.5,240991.916,15.782,66.278
35,p01003,5,80061,222.0,528524.827,83493.54,445031.288,19.041,66.278
36,p01003,5,80062,234.0,190212.327,88788.493,101423.834,20.708,75.291
37,p01003,5,80441,204.0,483423.865,33256.046,450167.819,2.796,97.622
38,p01003,6,79299,54.0,1349733.792,157792.042,1191941.75,28.562,3.141
39,p01003,6,79679,126.0,1227028.301,190481.982,1036546.319,39.667,3.141
40,p01003,6,80440,78.0,211141.112,55609.608,155531.505,16.324,86.902
41,p01003,6,80442,156.0,948222.374,119893.366,828329.008,16.531,97.622
42,p01003,7,80819,60.0,334451.422,33738.464,300712.958,28.629,107.998
43,p01003,7,80820,54.0,741970.327,32875.884,709094.443,14.857,107.998
44,p01005,4,72858,234.0,60189.043,124827.239,-64638.196,23.929,287.565
45,p01005,4,73238,246.0,34284.958,105061.289,-70776.331,21.736,287.565
46,p01005,4,73239,234.0,24134.113,77583.926,-53449.813,11.628,317.009
47,p01005,4,73618,252.0,53345.965,126792.939,-73446.974,24.789,287.565
48,p01005,4,73619,228.0,105797.061,60789.876,45007.185,6.602,317.009
49,p01005,4,73999,234.0,87815.029,93203.426,-5388.397,16.479,317.009
50,p01005,5,73616,246.0,52018.076,126298.293,-74280.217,24.762,266.608
51,p01005,5,73617,216.0,19916.013,92879.289,-72963.276,15.536,287.565
52,p01005,5,73996,246.0,-11454.168,61033.035,-72487.203,4.367,302.61
53,p01005,5,73997,252.0,7725.767,78688.471,-70962.704,13.723,309.331
54,p01005,5,73998,258.0,-9190.155,72235.925,-81426.08,8.628,323.521
55,p01005,5,74376,252.0,-26588.154,35793.54,-62381.695,0.09,302.847
56,p01005,5,74377,258.0,-2247.291,72687.491,-74934.782,13.127,304.07
57,p01005,5,74378,234.0,-26562.154,47983.145,-74545.299,1.875,328.944
58,p01005,5,74379,252.0,12962.483,92255.468,-79292.986,10.286,331.222
59,p01005,5,74756,246.0,-23783.076,35000.022,-58783.098,0.0,304.018
60,p01005,5,74757,258.0,-27103.154,41473.261,-68576.414,0.996,316.411
61,p01007,4,69803,252.0,19772.582,95099.31,-75326.727,13.538,64.455
62,p01007,4,69804,246.0,-27596.358,37078.885,-64675.244,0.255,79.344
63,p01007,4,70182,252.0,42474.29,124936.516,-82462.226,22.192,70.259
64,p01007,4,70183,246.0,42207.568,55794.817,-13587.249,2.936,92.781
65,p01007,4,70562,252.0,44039.076,127092.417,-83053.341,20.261,92.781
66,p01007,5,69423,246.0,-29827.4,33151.18,-62978.579,2.533,64.455
67,p01007,5,69802,252.0,-11951.675,77996.456,-89948.131,11.041,70.259
68,p01007,5,70181,252.0,31801.847,129167.401,-97365.555,21.831,81.889
69,p01007,5,70184,240.0,58217.271,119981.624,-61764.353,24.335,70.715
70,p01007,5,70561,258.0,32145.909,128877.005,-96731.096,20.15,100.713
71,p01007,5,70563,252.0,25626.549,107792.17,-82165.621,13.905,93.253
72,p01007,5,70564,258.0,24089.555,103959.043,-79869.488,13.453,99.276
73,p01009,3,66386,222.0,101845.431,90233.625,11611.806,17.162,51.21
74,p01009,3,66765,240.0,84484.763,43119.815,41364.948,4.187,51.21
75,p01009,4,65627,228.0,53551.666,72812.87,-19261.204,13.338,87.748
76,p01009,4,66006,222.0,27536.656,47770.349,-20233.692,1.499,79.759
77,p01009,4,66385,240.0,66544.973,88976.845,-22431.872,15.149,51.21
78,p01009,5,65247,228.0,-8194.926,37149.202,-45344.128,0.217,110.254
79,p01009,5,65626,228.0,24665.358,46225.01,-21559.652,4.805,87.748
80,p01009,5,65628,222.0,85502.697,113551.73,-28049.033,24.51,87.748
81,p01009,5,66007,234.0,86876.111,110019.975,-23143.864,21.685,66.366
82,p01009,5,66764,234.0,136995.922,85090.473,51905.449,14.977,39.186
83,p01009,5,66766,234.0,75776.187,73554.965,2221.223,9.249,51.21
84,p01009,6,66387,252.0,91414.424,30782.875,60631.549,2.316,85.017
85,p01009,6,66767,258.0,58790.131,43248.883,15541.248,1.065,69.868
86,p01011,4,72853,258.0,24006.186,62194.898,-38188.712,9.319,235.681
87,p01011,4,72854,234.0,13882.725,48992.236,-35109.511,2.331,256.589
88,p01011,4,72857,246.0,29015.221,97425.067,-68409.847,20.54,271.82
89,p01011,4,73237,228.0,-4581.83,63812.339,-68394.17,8.501,287.565
90,p01011,5,72855,258.0,27358.187,46288.852,-18930.665,4.436,242.487
91,p01011,5,72856,246.0,25053.429,86364.702,-61311.273,16.499,242.487
92,p01011,5,73233,252.0,6321.787,72201.633,-65879.846,11.066,246.135
93,p01011,5,73234,246.0,-33805.579,27980.088,-61785.667,1.76,269.374
94,p01011,5,73235,240.0,5064.421,60708.193,-55643.772,7.574,266.608
95,p01011,5,73236,246.0,-19390.542,43267.827,-62658.369,1.409,284.012
96,p01011,5,73614,246.0,46341.552,108815.443,-62473.891,22.071,246.135
97,p01011,5,73615,246.0,33436.712,101002.438,-67565.726,18.255,269.374
98,p01013,5,73986,258.0,66819.342,156266.307,-89446.965,30.135,233.722
99,p01013,5,73987,270.0,8191.748,97239.857,-89048.109,17.993,233.722
100,p01013,5,73988,264.0,-35543.053,35491.401,-71034.454,2.915,241.347
101,p01013,5,73989,246.0,-41926.106,36723.916,-78650.022,0.255,246.898
102,p01013,5,74366,240.0,47315.249,126104.112,-78788.863,25.103,229.163
103,p01013,5,74367,252.0,31749.019,104964.062,-73215.043,20.277,229.163
104,p01013,5,74368,246.0,102488.354,27494.13,74994.224,1.468,251.762
105,p01013,5,74369,252.0,2870.204,83113.952,-80243.748,15.523,241.268
106,p01013,5,74746,240.0,24546.126,107289.962,-82743.836,19.497,221.89
107,p01013,5,74747,252.0,-18589.335,63214.612,-81803.947,7.884,229.163
108,p01013,5,74748,252.0,-38543.317,40205.961,-78749.278,0.757,239.866
109,p01013,5,74749,240.0,22755.217,107751.294,-84996.078,20.082,228.281
110,p01013,5,75126,258.0,47562.94,130375.999,-82813.059,26.152,191.03
111,p01013,5,75127,252.0,-9839.444,43842.592,-53682.036,1.071,218.721
112,p01013,5,75128,252.0,-26042.751,47213.743,-73256.495,5.466,226.056
113,p01013,5,75129,252.0,-6238.047,95587.003,-101825.05,17.731,226.056
114,p01013,5,75507,240.0,33184.995,96915.539,-63730.545,17.383,191.03
115,p01013,5,75508,258.0,43525.522,120988.694,-77463.172,18.185,207.879
116,p01013,5,75509,258.0,1050.034,98523.161,-97473.127,18.493,231.577
117,p01015,3,66771,240.0,148225.407,131437.597,16787.81,27.088,98.697
118,p01015,3,67150,222.0,95381.858,97297.244,-1915.386,18.282,79.413
119,p01015,4,66013,228.0,23278.205,29687.907,-6409.702,1.844,171.346
120,p01015,4,66391,240.0,108096.356,85130.181,22966.176,15.166,128.094
121,p01015,4,66392,228.0,111214.007,47166.28,64047.727,1.701,151.259
122,p01015,4,66772,222.0,490482.249,140425.262,350056.987,27.11,106.308
123,p01015,4,66773,240.0,205743.822,145304.706,60439.116,29.968,118.73
124,p01015,4,67151,240.0,193132.949,135331.804,57801.145,26.508,79.413
125,p01015,4,67153,222.0,295279.999,108023.549,187256.45,22.07,110.966
126,p01015,5,66014,234.0,99292.237,70575.457,28716.78,10.944,171.346
127,p01015,5,66393,252.0,155573.527,101926.279,53647.248,18.682,143.496
128,p01015,5,67152,222.0,756735.898,35355.353,721380.545,2.421,122.946
129,p01017,4,69435,252.0,53756.941,120190.923,-66433.982,22.975,154.473
130,p01017,5,69436,246.0,10634.951,78450.395,-67815.444,13.226,212.087
131,p01017,5,69437,240.0,43329.555,86586.045,-43256.49,14.362,212.087
132,p01017,5,69815,252.0,43469.162,116168.323,-72699.161,23.068,154.473
133,p01017,5,69816,234.0,75498.822,104605.83,-29107.008,16.329,183.623
134,p01017,5,69817,246.0,13465.455,75199.951,-61734.496,9.915,205.023
135,p01017,5,70195,258.0,-26432.628,40114.69,-66547.318,0.54,175.335
136,p01017,5,70196,258.0,18211.099,62397.527,-44186.429,4.519,187.369
137,p01017,5,70197,258.0,34752.021,80224.818,-45472.797,11.724,192.186
138,p01017,5,70198,222.0,375142.657,66643.438,308499.219,8.592,210.426
139,p01017,5,70575,252.0,78232.665,124175.837,-45943.172,23.488,164.087
140,p01017,5,70576,246.0,31869.561,55311.868,-23442.307,6.751,192.186
141,p01017,5,70577,240.0,51747.543,24665.689,27081.853,1.664,202.234
142,p01019,3,64493,228.0,102843.262,135061.242,-32217.98,27.01,179.776
143,p01019,3,64494,246.0,126565.963,192424.936,-65858.973,34.976,192.314
144,p01019,3,64873,210.0,141454.692,122065.042,19389.65,21.919,179.776
145,p01019,3,64874,222.0,134334.437,139603.008,-5268.57,30.418,178.801
146,p01019,3,65252,210.0,116014.272,85010.886,31003.386,15.027,157.625
147,p01019,3,65253,186.0,172846.047,50002.548,122843.5,6.174,178.801
148,p01019,3,65254,222.0,99727.036,82627.748,17099.288,17.372,178.801
149,p01019,4,65633,240.0,68684.437,105118.236,-36433.799,22.105,157.625
150,p01019,4,65634,234.0,37384.361,85402.648,-48018.286,16.994,178.801
151,p01019,5,64872,228.0,47768.073,65707.942,-17939.87,8.622,179.776
152,p01021,4,69807,234.0,26217.306,47879.455,-21662.149,4.414,82.932
153,p01021,4,70568,246.0,97417.949,62878.545,34539.404,6.176,108.121
154,p01021,5,69805,240.0,108658.503,65946.704,42711.799,8.622,70.715
155,p01021,5,69806,258.0,41262.356,71754.028,-30491.672,8.632,68.43
156,p01021,5,70185,252.0,50207.036,107796.124,-57589.088,20.962,70.715
157,p01021,5,70187,246.0,52977.991,84673.365,-31695.374,12.763,82.932
158,p01021,5,70565,252.0,-21863.762,50608.757,-72472.52,2.436,107.607
159,p01021,5,70566,240.0,38856.073,89669.804,-50813.731,17.136,96.702
160,p01021,5,70567,240.0,145661.048,24155.379,121505.668,1.409,123.493
161,p01021,5,70944,252.0,35804.426,126487.968,-90683.541,19.269,115.392
162,p01021,5,70945,228.0,20745.478,78729.166,-57983.688,7.872,116.695
163,p01021,5,70946,246.0,-16954.417,53402.105,-70356.522,2.471,124.164
164,p01021,5,70947,240.0,27015.372,74674.919,-47659.547,12.881,119.29
165,p01021,5,70948,240.0,67945.021,103846.645,-35901.624,19.868,108.121
166,p01021,6,70186,240.0,153074.92,109892.988,43181.932,20.547,68.43
167,p01023,4,73215,252.0,5613.822,83449.903,-77836.081,15.928,242.934
168,p01023,4,73216,252.0,-29785.674,45328.443,-75114.117,4.607,242.934
169,p01023,4,73595,240.0,22592.472,96137.303,-73544.832,18.236,242.934
170,p01023,4,73596,228.0,9610.571,82203.519,-72592.948,14.524,236.611
171,p01023,4,73976,192.0,7881.591,62483.004,-54601.414,8.727,259.888
172,p01023,4,74354,240.0,55832.357,133352.239,-77519.883,24.38,263.095
173,p01023,4,74734,252.0,96792.04,180760.429,-83968.39,36.229,263.095
174,p01023,4,74735,234.0,96619.802,162364.089,-65744.287,32.723,263.095
175,p01023,4,75116,246.0,80799.095,160234.15,-79435.055,27.059,135.588
176,p01023,5,73214,252.0,-22369.555,54339.993,-76709.548,2.592,238.288
177,p01023,5,73594,252.0,32228.307,112103.493,-79875.185,21.605,254.382
178,p01023,5,73974,252.0,18826.447,94948.689,-76122.243,17.736,263.095
179,p01023,5,73975,252.0,-4133.776,63386.489,-67520.265,7.403,263.095
180,p01023,5,74355,252.0,24137.975,106910.889,-82772.914,18.936,263.095
181,p01023,5,74356,240.0,33527.443,112057.554,-78530.111,20.844,259.888
182,p01023,5,75114,246.0,73153.213,149216.887,-76063.674,27.66,159.721
183,p01023,5,75115,252.0,91436.289,167196.878,-75760.589,30.484,156.378
184,p01025,4,74736,234.0,99329.879,177386.429,-78056.55,33.829,263.095
185,p01025,4,75117,258.0,39446.009,123473.855,-84027.847,25.164,136.206
186,p01025,4,75121,252.0,633.676,88792.367,-88158.691,16.218,157.293
187,p01025,4,75497,240.0,20365.905,100260.65,-79894.745,17.746,121.528
188,p01025,4,75500,258.0,27267.659,112717.535,-85449.877,20.733,136.206
189,p01025,5,74357,234.0,57368.434,137456.415,-80087.981,25.503,175.01
190,p01025,5,74358,240.0,28271.37,115221.709,-86950.339,22.03,159.374
191,p01025,5,74359,234.0,10299.184,23231.885,-12932.701,1.266,175.01
192,p01025,5,74737,246.0,63663.335,157324.841,-93661.506,26.777,145.295
193,p01025,5,74738,204.0,5838.135,87985.01,-82146.874,14.738,158.129
194,p01025,5,74739,258.0,-27441.13,48580.859,-76021.989,5.307,159.374
195,p01025,5,74740,240.0,-931.78,88842.13,-89773.909,13.478,158.129
196,p01025,5,75118,252.0,2856.102,94445.015,-91588.913,17.642,136.206
197,p01025,5,75119,264.0,-1578.413,50249.371,-51827.784,2.046,152.517
198,p01025,5,75120,252.0,42786.651,134871.195,-92084.545,25.985,136.206
199,p01025,5,75498,246.0,12552.547,93696.81,-81144.262,15.044,121.528
200,p01025,5,75499,246.0,-16510.483,63928.015,-80438.499,8.744,136.206
201,p01025,5,75878,252.0,49772.093,25136.924,24635.168,1.065,124.194
202,p01025,5,75879,234.0,885.021,76810.021,-75925.001,10.609,122.984
203,p01025,5,75880,240.0,9380.923,97000.151,-87619.228,16.891,128.757
204,p01025,5,76259,246.0,56545.86,146532.546,-89986.686,25.991,89.248
205,p01025,5,76260,240.0,-35056.127,46265.261,-81321.388,1.543,140.48
206,p01025,5,76639,192.0,47316.001,111785.23,-64469.229,19.847,87.044
207,p01027,5,68293,246.0,18442.421,54767.013,-36324.592,3.281,145.459
208,p01027,5,68673,240.0,86582.83,98178.854,-11596.024,12.629,129.383
209,p01027,5,69052,258.0,34617.584,102274.931,-67657.347,12.317,121.307
210,p01027,5,69053,240.0,55000.921,119700.744,-64699.824,17.796,129.908
211,p01027,5,69054,234.0,-26025.077,46810.491,-72835.568,1.387,176.544
212,p01027,6,67913,228.0,92110.939,145563.511,-53452.571,23.338,103.752
213,p01027,6,68292,258.0,60013.404,137529.812,-77516.408,26.095,97.117
214,p01027,6,68671,264.0,56767.941,137162.912,-80394.971,25.091,88.568
215,p01027,6,68672,246.0,-14701.755,43599.438,-58301.192,0.816,128.26
216,p01027,6,69051,264.0,13579.561,90929.921,-77350.361,15.933,108.783
217,p01029,4,67534,240.0,99143.4,135487.256,-36343.856,24.908,118.73
218,p01029,4,67536,216.0,39415.925,31524.267,7891.659,2.331,191.463
219,p01029,5,66015,240.0,59922.379,129371.147,-69448.768,23.635,171.346
220,p01029,5,66394,246.0,57489.784,129463.572,-71973.788,20.949,150.763
221,p01029,5,66395,246.0,73286.769,148102.807,-74816.038,26.623,171.346
222,p01029,5,66775,246.0,86849.381,141697.503,-54848.122,23.374,117.636
223,p01029,5,67154,240.0,128333.292,133678.886,-5345.594,26.737,118.73
224,p01029,5,67155,246.0,29872.884,84782.667,-54909.783,15.753,191.463
225,p01029,5,67533,246.0,122603.163,97204.999,25398.163,17.195,110.966
226,p01029,6,66774,264.0,56338.619,133800.027,-77461.408,20.329,146.793
227,p01029,6,67535,246.0,18639.45,86184.866,-67545.416,12.983,176.024
228,p01029,6,67912,252.0,31180.796,100490.972,-69310.176,17.959,97.117
229,p01031,4,75513,246.0,-5965.382,73031.72,-78997.102,11.817,272.428
230,p01031,5,75132,246.0,-27880.422,60237.155,-88117.577,3.461,272.074
231,p01031,5,75133,234.0,-39620.99,41539.35,-81160.34,4.495,286.886
232,p01031,5,75134,252.0,-20233.272,42757.175,-62990.448,4.113,296.972
233,p01031,5,75512,246.0,-3248.036,72123.673,-75371.708,6.463,263.91
234,p01031,5,75514,240.0,41448.129,103230.97,-61782.841,20.235,272.428
235,p01031,5,75892,234.0,21024.034,89003.136,-67979.102,19.238,241.188
236,p01031,5,75893,240.0,82036.491,116618.276,-34581.785,24.122,243.761
237,p01031,5,75894,246.0,157450.856,84774.693,72676.162,16.499,266.523
238,p01031,5,76272,222.0,34243.902,58437.076,-24193.174,8.149,241.188
239,p01031,5,76273,252.0,32015.313,78331.426,-46316.113,14.921,243.761
240,p01031,5,76274,240.0,106501.838,46177.043,60324.795,4.607,266.523
241,p01031,5,76275,222.0,194810.772,78527.069,116283.702,15.768,266.073
242,p01031,5,76652,234.0,-16574.304,39316.426,-55890.73,4.221,243.761
243,p01031,5,76653,234.0,16496.375,75053.126,-58556.751,13.43,243.761
244,p01033,5,63334,228.0,33576.705,103378.763,-69802.057,14.793,218.327
245,p01033,5,63335,222.0,3083.609,44062.883,-40979.274,1.58,218.507
246,p01033,5,63338,210.0,270059.865,40045.725,230014.139,4.56,197.397
247,p01033,5,63714,234.0,-10549.495,69062.661,-79612.156,5.432,225.653
248,p01033,5,63715,228.0,-10330.586,61306.647,-71637.233,3.064,215.329
249,p01033,5,63716,234.0,-4189.992,35847.9,-40037.892,0.09,201.702
250,p01033,5,63717,204.0,574402.597,40281.062,534121.535,0.906,191.947
251,p01033,5,63718,240.0,85406.125,45694.0,39712.125,2.039,188.093
252,p01033,5,64094,264.0,2621.258,95121.086,-92499.828,12.204,216.702
253,p01033,5,64097,258.0,7099.619,57394.597,-50294.977,4.026,177.295
254,p01033,5,64098,246.0,-11636.687,46110.598,-57747.285,1.828,176.682
255,p01033,6,64095,258.0,-11868.412,96286.185,-108154.597,16.808,190.665
256,p01033,6,64096,270.0,-28444.436,64585.385,-93029.821,7.682,190.665
257,p01035,5,75125,252.0,37918.863,120777.044,-82858.181,20.265,183.082
258,p01035,5,75505,252.0,28626.708,103521.955,-74895.247,20.482,163.739
259,p01035,5,75506,252.0,17952.996,94372.523,-76419.527,17.452,186.272
260,p01035,5,75884,246.0,4460.42,74382.936,-69922.516,12.935,147.321
261,p01035,5,75885,246.0,-1805.073,67091.775,-68896.848,8.906,163.739
262,p01035,5,75886,252.0,6558.348,20988.219,-14429.871,0.726,191.03
263,p01035,5,75887,252.0,695.878,70326.848,-69630.969,9.694,190.943
264,p01035,5,76264,246.0,5406.293,70724.756,-65318.463,10.873,147.321
265,p01035,5,76265,246.0,-7667.497,51686.856,-59354.352,5.699,170.437
266,p01035,5,76266,240.0,2627.53,76504.331,-73876.801,12.441,168.582
267,p01035,5,76267,252.0,49222.806,122207.671,-72984.864,23.921,168.582
268,p01035,5,76643,246.0,16533.473,97835.994,-81302.521,14.914,135.098
269,p01035,5,76644,240.0,6094.737,75942.05,-69847.313,12.705,152.078
270,p01035,5,76645,228.0,-18579.441,38843.565,-57423.006,0.472,162.955
271,p01035,5,76646,258.0,16245.442,101652.83,-85407.388,20.694,152.078
272,p01037,4,70188,204.0,55895.591,75959.749,-20064.159,6.007,97.382
273,p01037,4,70569,252.0,66843.853,115373.515,-48529.662,15.728,108.121
274,p01037,5,69431,246.0,24029.335,79959.821,-55930.486,11.558,108.783
275,p01037,5,69808,246.0,39871.603,43269.018,-3397.415,0.906,104.298
276,p01037,5,69810,264.0,40473.797,111927.713,-71453.916,20.27,96.444
277,p01037,5,69811,240.0,-17132.035,47648.159,-64780.194,4.596,128.918
278,p01037,5,70189,240.0,80106.485,136192.242,-56085.757,18.7,96.603
279,p01037,5,70190,258.0,65872.636,134174.416,-68301.78,20.739,113.469
280,p01037,5,70191,240.0,20128.681,84191.199,-64062.518,13.542,128.918
281,p01037,5,70570,264.0,105913.469,175140.965,-69227.496,28.515,108.121
282,p01037,5,70571,246.0,53532.755,109386.788,-55854.033,20.291,136.979
283,p01037,6,69430,258.0,-14071.779,29489.221,-43561.001,1.94,108.783
284,p01037,6,69809,246.0,36187.417,93772.793,-57585.376,16.387,96.444
285,p01039,5,75510,234.0,17067.7,95322.861,-78255.161,17.124,231.577
286,p01039,5,75888,246.0,49201.417,117487.538,-68286.121,21.481,190.943
287,p01039,5,75889,264.0,-2722.126,66556.359,-69278.485,5.158,225.633
288,p01039,5,75890,240.0,26712.5,55953.421,-29240.921,7.08,231.577
289,p01039,5,75891,252.0,-1.382,72336.466,-72337.848,12.006,245.211
290,p01039,5,76268,240.0,50762.701,121433.038,-70670.336,22.82,190.943
291,p01039,5,76269,246.0,66506.5,61410.638,5095.862,4.379,224.183
292,p01039,5,76270,246.0,145244.92,41174.854,104070.066,0.906,242.521
293,p01039,5,76271,234.0,78875.809,38589.674,40286.135,3.595,241.142
294,p01039,5,76648,246.0,-15102.818,63324.249,-78427.067,4.131,195.083
295,p01039,5,76649,246.0,-8003.267,51435.142,-59438.409,2.107,206.682
296,p01039,5,76650,240.0,-19610.015,39319.881,-58929.896,0.742,219.087
297,p01039,5,76651,234.0,-19046.285,38914.269,-57960.554,3.865,234.007
298,p01039,5,77029,252.0,7488.034,91905.219,-84417.185,10.037,204.95
299,p01039,5,77030,246.0,13815.007,94826.842,-81011.835,13.051,218.293
300,p01039,5,77031,222.0,-809.176,80522.969,-81332.145,16.301,234.007
301,p01039,5,77032,216.0,-35098.615,38955.945,-74054.56,0.599,252.885
302,p01039,5,77409,240.0,-52467.857,25655.684,-78123.541,1.716,221.537
303,p01039,5,77410,234.0,196.62,77545.884,-77349.263,12.055,221.537
304,p01039,5,77411,234.0,88647.951,120057.984,-31410.032,24.693,221.537
305,p01039,5,77412,228.0,20626.772,100478.797,-79852.025,15.248,153.703
306,p01041,5,73610,258.0,-4721.807,68687.875,-73409.682,5.32,231.487
307,p01041,5,73991,258.0,1400.012,86185.398,-84785.386,14.342,241.245
308,p01041,5,74370,252.0,40363.327,122059.946,-81696.619,25.494,248.075
309,p01041,5,74371,234.0,48631.025,130841.896,-82210.871,26.118,243.539
310,p01041,5,74750,240.0,-18428.017,53153.824,-71581.841,2.766,272.783
311,p01041,5,74751,252.0,-29878.295,29178.866,-59057.161,2.151,283.991
312,p01041,5,75130,240.0,30106.534,120353.349,-90246.815,19.407,255.501
313,p01041,5,75131,240.0,25166.765,94607.397,-69440.632,10.725,264.981
314,p01041,5,75511,258.0,-34211.745,47142.249,-81353.994,1.85,255.501
315,p01041,6,73990,252.0,-4885.624,64374.719,-69260.342,4.135,248.769
316,p01043,3,66384,210.0,33435.334,54405.02,-20969.686,2.871,74.435
317,p01043,4,65625,210.0,70571.271,67330.733,3240.537,11.612,93.936
318,p01043,4,66003,228.0,143207.463,138765.956,4441.507,26.118,63.132
319,p01043,4,66005,228.0,95430.396,84941.225,10489.171,15.129,66.366
320,p01043,4,66382,252.0,80036.003,59591.826,20444.177,3.656,76.917
321,p01043,5,65245,216.0,63828.563,50005.478,13823.086,6.733,109.632
322,p01043,5,65246,228.0,66757.843,84362.17,-17604.327,16.772,87.748
323,p01043,5,65622,252.0,22531.93,69716.754,-47184.824,6.487,127.292
324,p01043,5,65623,246.0,81715.546,111224.147,-29508.601,17.913,87.74
325,p01043,5,65624,216.0,275806.876,45496.748,230310.127,1.431,99.43
326,p01043,5,66004,228.0,7999.859,36893.04,-28893.181,0.18,87.051
327,p01043,5,66383,252.0,48940.625,94061.273,-45120.648,19.082,56.563
328,p01043,6,65242,246.0,56623.598,116200.891,-59577.293,22.533,109.315
329,p01043,6,65243,222.0,32510.016,44148.427,-11638.411,1.484,118.941
330,p01043,6,65244,222.0,124916.148,49968.031,74948.117,5.522,109.315
331,p01045,5,75135,234.0,-679.112,42506.433,-43185.545,1.049,312.336
332,p01045,5,75136,240.0,26560.957,84878.794,-58317.837,15.212,320.421
333,p01045,5,75137,234.0,27257.054,91529.294,-64272.24,16.687,320.421
334,p01045,5,75515,240.0,87151.905,149998.476,-62846.571,26.251,275.263
335,p01045,5,75516,228.0,177988.04,33513.963,144474.077,2.015,324.053
336,p01045,5,75517,246.0,45594.407,89655.363,-44060.957,17.921,304.2
337,p01045,5,75895,210.0,277027.129,113787.569,163239.559,22.719,266.073
338,p01045,5,75896,222.0,194897.823,96536.671,98361.153,18.239,286.846
339,p01045,5,75897,234.0,52818.739,49465.996,3352.744,6.097,304.905
340,p01045,5,76276,234.0,61068.182,40470.14,20598.043,0.816,292.874
341,p01047,4,72083,240.0,27491.283,92020.82,-64529.537,18.667,165.135
342,p01047,4,72085,234.0,-16061.004,30176.427,-46237.431,2.247,168.267
343,p01047,4,72464,222.0,127837.372,45758.921,82078.451,3.619,181.965
344,p01047,4,72465,234.0,40928.644,77661.697,-36733.053,14.237,168.267
345,p01047,4,72842,222.0,993.208,61043.705,-60050.497,5.227,207.954
346,p01047,4,72844,252.0,25317.385,90694.921,-65377.535,15.683,181.965
347,p01047,4,73223,228.0,59395.722,116557.671,-57161.95,23.555,215.058
348,p01047,4,73605,240.0,88436.518,164445.422,-76008.904,29.987,224.435
349,p01047,5,71324,246.0,54722.169,153665.742,-98943.574,25.257,123.475
350,p01047,5,71704,252.0,-21353.214,63206.32,-84559.534,8.105,165.135
351,p01047,5,71705,252.0,-36993.732,45490.012,-82483.743,1.341,154.619
352,p01047,5,72084,222.0,157759.987,57761.22,99998.767,8.145,165.135
353,p01047,5,72462,234.0,47222.142,114327.291,-67105.149,24.778,178.48
354,p01047,5,72463,240.0,10784.654,78342.877,-67558.222,15.85,175.168
355,p01047,5,72841,252.0,23831.155,100845.771,-77014.617,19.438,215.058
356,p01047,5,72843,240.0,29990.558,95658.221,-65667.663,19.192,181.965
